url,length_url,length_hostname,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,nb_subdomains,status,ns_server,mx_server,number_ip_resolved,domain_length_url,domain_nb_dots,domain_nb_hyphens,domain_nb_at,domain_nb_qm,domain_nb_and,domain_nb_or,domain_nb_eq,domain_nb_underscore,domain_nb_tilde,domain_nb_percent,domain_nb_slash,domain_nb_star,domain_nb_colon,domain_nb_comma,domain_nb_semicolumn,domain_nb_dollar,domain_nb_space,domain_nb_www,domain_nb_com,domain_nb_dslash,domain_http_in_path,domain_https_token,domain_ratio_digits_url,domain_punycode,domain_port,domain_nb_subdomains
sonofabridge.com.net2care.com,62,29,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,1,1,0,0.0161290322580645,0.0344827586206896,0,0,5,1,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,0.016129032258064516,0,0,3
nmpgolf.com,22,11,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,1
ShopoTam.ru,115,11,2,1,0,0,0,0,0,6,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.1043478260869565,1.0909090909090908,0,0,2,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,1
kjsa.com,55,8,4,0,0,1,0,0,1,0,0,0,6,0,1,0,0,0,0,1,2,0,0,1,0.0727272727272727,0.5,0,0,4,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,1
www.alterhouz.com,25,17,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.webcountdown.de,27,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,2,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
thehelpcompany.com,35,18,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,1,0.0,0.0,0,0,1,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,0.0,0,0,1
www.interfacebus.com,56,20,3,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,3,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.todayshomeowner.com,82,23,2,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.classedeprimaire.com,33,24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
c2fn4qwg-6suzr9zso.vercel.app,38,29,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.1052631578947368,0.1379310344827586,0,0,2,1,0,0,0,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.10526315789473684,0,0,2
www.jreg99.com,436,14,3,2,0,1,0,0,0,0,0,0,11,0,1,0,0,0,0,1,1,0,0,1,0.4357798165137614,13.571428571428571,0,0,3,1,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0045871559633027525,0,0,2
hostpoint.ch.0f79025d.net2care.com,45,34,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.1777777777777777,0.2352941176470588,0,0,4,1,0,0,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.15555555555555556,0,0,4
www.maxlines.com,62,16,3,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,3,1,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.papermasters.com,53,20,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,3,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
sandlewoodlilakristen.blogspot.com,42,34,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
accountspotwdfweefopuriuityur.firebaseapp.com,53,45,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,2,1,0,0,0,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
thinclient.org,23,14,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,1
au.whogivesacrap.org,29,20,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
www.studymode.com,76,17,3,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.0657894736842105,0.2941176470588235,0,0,3,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
luxurylodgesofaustralia.com.au,108,30,3,0,0,1,3,0,4,0,0,0,7,0,2,0,0,0,0,0,1,1,1,0,0.0555555555555555,0.2,0,1,3,1,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
www.eawibp.org,47,14,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,3,1,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
betasusorjinal1.blogspot.com,35,28,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0.0285714285714285,0.0357142857142857,0,0,2,1,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.02857142857142857,0,0,2
savetree.org.in,36,15,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,3,1,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
goldcompass.ru,61,14,1,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,1,0,0,1,0.0655737704918032,0.2857142857142857,0,0,1,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,1
www.careerbuilder.com,79,21,2,2,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,1,0,0,1,0.1012658227848101,0.3809523809523809,0,0,2,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.premiumztore.com,171,20,6,0,0,1,1,0,3,2,0,0,7,0,1,0,1,0,0,2,2,0,0,1,0.1520467836257309,1.3,0,0,6,1,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.lisenet.com,24,15,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.dolphinbeach.com,29,20,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
en.m.wikipedia.org,47,18,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,3
support-appleld.com.secureupdate.duilawyeryork.com,76,50,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,1,0.131578947368421,0.2,0,0,4,1,0,0,0,50,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,0.0,0,0,4
185.136.204.3,62,13,4,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.2580645161290322,1.2307692307692308,0,0,4,1,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.16129032258064516,0,0,3
blog.wanken.com,58,15,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.0689655172413793,0.2666666666666666,0,0,2,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
www.dcup.com,65,12,2,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.0615384615384615,0.3333333333333333,0,0,2,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.polishcosmetics.pl,34,22,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
atendimento.rnp.br,91,18,3,0,0,1,0,0,2,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0.0879120879120879,0.4444444444444444,0,0,3,1,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
www.bakedeco.com,25,16,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.freebsdmall.com,46,19,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.shadetreetechnology.com,81,27,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.2839506172839506,0.8518518518518519,0,0,2,1,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
tapetowanie-lodz.pl,44,19,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,1,1,0,0,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,1
www.icyte.com,91,13,2,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,1,0,0,1,0.2637362637362637,1.8461538461538465,0,0,2,1,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.aloqada.com,23,15,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.hangthebankers.com,73,22,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.biglittlegeek.com,65,21,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.bryanhansel.com,28,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.waymarking.com,70,18,2,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.0285714285714285,0.1111111111111111,0,0,2,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.superdoopercheap.co.uk,34,26,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,3,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,3
rickspringfieldandus.blogspot.com,40,33,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
www.powershow.com,98,17,2,1,0,0,0,0,0,6,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.0612244897959183,0.3529411764705882,0,0,2,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
steamcommunity.com,36,18,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,1,0.1666666666666666,0.3333333333333333,0,0,1,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,0.0,0,0,1
serio64.tumblr.com,25,18,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0.08,0.1111111111111111,0,0,2,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.08,0,0,2
support.apple.com,40,17,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.15,0.3529411764705882,0,0,2,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
www.moneyou.at,23,14,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
www.minjusticia.gob.cl,30,22,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,3,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,3
support.sas.com,66,15,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0.1363636363636363,0.6,0,0,3,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
www.classificados.ws,67,20,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,5,1,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
www.sindhuratna.com,47,19,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.0851063829787234,0.2105263157894736,0,0,3,1,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.maph-eshop.cz,26,17,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
www.greenweez.com,35,17,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
accountbilling-ee.com,30,21,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,0,0,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,1
amazonclientenquete.navettetrans.com,45,36,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,2,1,0,0,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
www.abdnepal.com,48,16,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,3,1,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
0s.nrxwo2lo.ozvs4y3pnu.cmla.ru,48,30,4,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0833333333333333,0.1333333333333333,0,0,4,1,0,0,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.08333333333333333,0,0,4
itir4.app.link,34,14,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.088235294117647,0.2142857142857142,0,0,2,1,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.029411764705882353,0,0,2
www.nextmillenniumcatalog.com,228,29,3,1,0,1,17,0,18,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.1710526315789473,1.3448275862068966,0,0,3,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
image.prntscr.com,58,17,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.0517241379310344,0.1764705882352941,0,0,3,1,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
www.southeasternhotelmanagement.com,73,35,3,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,1,0,0,1,0.0273972602739726,0.0571428571428571,0,0,3,1,0,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.getactive.gr,24,16,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,2,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
www.ltkeepsakes.com,27,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
esadar.com,71,10,3,0,1,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,3,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,1
msdn.microsoft.com,63,18,4,1,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.1269841269841269,0.4444444444444444,0,0,4,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
www.scifiline.com,47,17,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,2,1,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.blogsdna.com,103,16,3,11,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.0679611650485436,0.4375,0,0,3,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.ahacentraloffice.org,32,24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,2,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
tokokainbandung.com,159,19,3,2,0,1,1,0,2,2,0,0,13,0,1,0,1,0,0,0,1,0,0,1,0.0314465408805031,0.2631578947368421,0,0,3,1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,1
www.britannica.com,45,18,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
betasusgirisimiz1.blogspot.com,37,30,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0.027027027027027,0.0333333333333333,0,0,2,1,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.02702702702702703,0,0,2
harlem2watts.com,52,16,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0.0576923076923076,0.1875,0,0,2,1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.019230769230769232,0,0,1
www.webopedia.com,40,17,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,3,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.clipartpanda.com,64,20,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.yourdictionary.com,53,22,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,2,0,0,1,0.0,0.0,0,0,2,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.great-lakes-sailing.com,51,27,3,2,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,3,0,0,0,0,27,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
cbtfortherapists.blogspot.com,36,29,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
betasuslinki.blogspot.com,32,25,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,2,1,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
d48dkduy4mnnxh.du.r.appspot.com,48,31,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0625,0.0967741935483871,0,0,4,1,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0625,0,0,4
08c8caa7-2bce-4141-90d3-6da0a6b6bab6.htmlcomponentservice.com,127,61,3,4,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0.2992125984251969,0.6229508196721312,0,0,3,1,0,0,0,61,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,0.13385826771653545,0,0,2
www.instagram.com,34,17,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
cookieandkate.com,52,17,1,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.0769230769230769,0.2352941176470588,0,0,1,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,1
www.webopedia.com,50,17,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,3,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
en.academic.ru,43,14,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.1395348837209302,0.4285714285714285,0,0,3,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
secure-monitor.com,92,18,2,1,0,1,1,0,2,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0.2717391304347826,1.3888888888888888,0,0,2,1,0,0,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,1
securecuserver.co.uk,57,20,3,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,1,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
appshopper.com,41,14,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,1
plataforma-segwra-bnonline1.com,39,31,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0256410256410256,0.032258064516129,0,0,1,1,0,0,0,31,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.02564102564102564,0,0,1
